Gene	c0.05	c0.11	c0.16	c0.22	c0.30	L0.05	L0.11	L0.16	L0.22	L0.30	n0.05	n0.11	n0.16	n0.22	n0.30	p0.05	p0.11	p0.16	p0.22	p0.30	u0.05	u0.11	u0.16	u0.22	u0.30
YJR064W	-0.325610274626343	-0.109404721956672	-0.0802466906560389	-0.249641535677102	0.0799964830848203	0.45073283444173	0.0364908870456526	0.19591717232759	-0.0190640832348787	0.313012986351947	-0.478912798978228	0.0174020357204781	-0.714752393000626	0.0526715445240764	0.138104947541373	-0.133086160224544	0.314442742610597	0.475555225761781	-0.115899634739974	0.185882656280858	-0.825940062771631	-0.613568237308395	0.274081468234451	-0.1033294803036	-0.137060800711903
YJR065C	0.271841357561214	0.162647542150203	0.0491443039316017	0.0101139908168407	-0.122360547646837	0.0691460235464705	-0.0511119506040644	-0.300179619524369	-0.113417628110537	0.0017726396586443	0.70348841390033	0.0545607033752232	0.0994964912532952	-0.255342770776179	0.0266199159469461	-0.0977360100076624	-0.0800809009238398	-0.214060025937226	-0.273286281560704	-0.177564826643445	0.0650525403567699	0.0248864994262092	-0.159674818555568	0.201844988312236	-0.28741629252486
YJR069C	-0.222064278237984	-0.022955936401467	0.161801587061805	0.445752665857032	0.374226979538289	0.3545233308887	0.495607933758649	0.534959857568925	0.549617281641375	0.721206185501076	0.0500183892002082	-0.0385739140259547	0.202710520452226	0.485849926439533	0.612825958963726	-0.217323283249867	0.33007324389754	0.476173126910398	0.166678799363088	0.339588823972451	0.116870849025806	0.227178463198222	0.347198692747386	0.507281535507375	0.52895903419827
YJR070C	-0.438272754717252	0.12146369711628	-0.253259906417029	-0.10922515044152	0.184024179736521	-0.796503313538236	-0.416286457020696	-0.250976043897747	-0.100029684814835	0.301212201593989	-0.0399540170575088	-0.0273808798767074	-0.168507017537575	0.0376145036876362	0.161805544980058	-0.0124188664190225	-0.0236233616167914	0.31707223630736	0.368491199986911	0.345397081297427	-0.905153149300121	-0.421750837490875	-0.0679257987239963	0.0931081864391047	0.142669569697086
YJR073C	1.51061918799246	1.17571784254002	1.30110337072277	1.64181903933626	1.02559567851185	0.998160660593896	0.451209004898644	0.519853413556221	0.581555085251964	0.545110453734627	1.07050243771934	1.04990502967758	0.770531988133925	0.943846746083725	0.121274115253055	0.107145331175381	0.228216100582394	0.570688588051334	0.43008521193133	0.643449112448685	2.38930293098998	1.15662551266256	0.280529629043209	0.256011158904087	1.9959693790068
YJR076C	-0.102901032393273	-0.0572000246626759	-0.00502134407213252	0.0297156459662306	-0.0621104496744877	-0.252321060957436	-0.0952406610710882	0.341251428109803	-0.28689375881197	-0.159220567617223	0.108161630620276	0.264188974796278	0.441481842596289	0.0409044640414768	0.0323257948067507	0.056002876845354	-0.500810121358387	0.131793440070236	0.115044803299929	-0.112111276571583	-0.431668383557976	-0.542117189240276	-0.238073942630858	-0.298112240243125	-0.173720524375725
YJR077C	0.625475472897629	0.739953693922337	1.03635346478793	1.19230601627858	0.773618729312516	-0.120668365604972	-0.67408685848027	-1.03676522820158	-1.01332538470321	-1.04339298188054	0.0246646169787985	0.0579826914494582	0.105587638280964	-0.387617447265448	-0.651190212650881	-0.076553097139004	0.138191581205156	0.0112372085381827	-0.272895946074365	-0.966219580483681	0.0162303983037757	-0.572407334568396	-0.838497498955449	-0.637390508770885	-0.809137709660564
YJR095W	4.89882116386441	5.48283965913989	3.06044856080657	3.49436751595132	3.61914940925937	3.9916530489747	2.09992318208805	1.97110383089273	3.60086069978201	2.80988437986668	2.91281703426316	2.98568959563533	3.52267932727637	2.86666357632694	3.71024485073822	2.58611791457184	3.14955816141982	3.36052663479544	2.48477630210226	3.12431332075187	4.89417902999048	3.62014651471765	3.23951122223914	2.99338074277562	2.95928729254371
YJR096W	-1.01300334626344	-1.15026628131109	-2.39508449345035	-2.57559990739947	-2.40732227416393	-2.70093434680878	-3.10498291164734	-3.30358704402691	-1.85324154901671	-2.7875178518429	0.549462970909028	-1.31248969770406	-1.70953944453376	-2.18330164299002	-1.97205629636515	-0.107851582945364	-0.862913743918768	1.03242093024612	-1.21603765605972	-2.05794084370875	-0.500413841290515	-1.69106196991921	-2.15270476449352	-1.29190803444834	-1.82004015858674
YJR103W	-0.24679777840012	-0.539492592507015	-0.402330022977911	-0.400099075405431	-0.415306499234543	-0.835072651684789	-0.722868823905626	-0.726101471224531	-0.409153903442366	-0.461469791913727	-0.00695615902621421	-0.223188981674547	-0.309370467742112	-0.617065814378114	-0.647083262173698	-0.105836695718716	-0.236917873376188	-0.288306534122829	-0.567532283891522	-0.384662532896005	1.49688644403534	0.433280521078616	0.109114890264514	0.273347348529647	-0.178878471404999
YJR104C	-0.205640479881478	-0.348142080018058	-0.324731898673521	0.286980253064015	0.213024072748827	-0.149232620410008	-0.440915182123844	-0.337849172034618	-0.309686474930326	-0.424805975201319	1.01163312113826	0.472673554015836	0.28877250811995	0.254411619049207	0.129789279797936	-0.13083844218075	-0.234525339957273	-0.263952719701036	-0.258195163922614	-0.127183472724955	0.452808926763675	-0.244371520312988	-0.444763108091759	-0.409241073305149	0.21104242014954
YJR105W	-0.622635467813554	-0.48270238491711	-0.170766482634899	-0.203114907058572	-0.0974613999488409	-0.248247754808601	-0.0551706478394618	-0.107498056510175	-0.0593320735651478	0.00503214684258442	-0.557925838264043	-0.193673140128713	-0.0958154107125042	-0.00675699251392187	0.00873263477865815	0.00233073992516278	0.0592489168152222	0.189946136315687	0.146417268920915	0.0747177988682688	0.45732597974974	-0.180255265941251	-0.211650116313235	-0.0756071746070164	0.582041319460435
YJR109C	-0.13712412535124	0.140328724949573	0.0769877185200059	0.269334238764989	0.536838857566252	1.56716484765799	1.20195469308626	0.980745628761268	0.586804834265309	0.0830093963011682	-0.134957952786499	0.170980049460528	0.191518680634753	0.645340095164797	0.757614963443787	-0.0090412617370429	0.136593195535388	-0.344271578518102	0.217979610490161	0.702672624976632	0.350986617279441	1.36216142035588	0.972120500874412	0.971935591150471	0.597809434428828
YJR117W	0.494819949571851	-0.796732331769846	-1.33473065567234	-0.987655290090528	0.140176921795972	-0.464699419315328	-0.0827502855045992	-0.895450678297051	-0.922482077513404	-0.85078476302754	-0.0997303111923472	-1.12631487955893	-0.114331229505389	0.384333159933973	-1.32879117527848	0.0209610270172199	0.162286971434044	-0.0574845806041175	0.0807526529995341	-0.119922000078207	-0.74206398550736	-0.320737038272518	-0.323314363936832	-0.185420329702797	0.258359008378812
YJR121W	0.433126225369312	0.545823758179801	0.697704955294092	0.889452477700163	0.328505985188414	-0.442572145437101	-0.999355078815796	-1.42417696157441	-1.49468411067577	-1.47403872874661	-0.595170716558397	-0.656278306671014	-0.646112840399478	-1.13968412684693	-1.30630661377237	-0.10320742646372	-0.0793958152062938	-0.353051048646945	-0.638434368755555	-1.45671204099301	-0.282767626266778	-0.77629251071095	-1.17186143113105	-1.19754955585376	-1.23793766399542
YJR123W	1.04128059789647	1.15877594359036	1.15360334889705	1.33021445462716	1.62748475556579	1.39807799149923	1.381228067631	1.50055828377414	1.48427059765068	1.75260429745843	1.01884163120996	1.02757494315671	1.04016457993046	1.46719696401558	1.44717067329166	0.0455112045656901	0.605579628947984	0.944901343079531	1.36488738980227	1.73503321139738	0.304772645619773	0.83118572715465	1.1796832602287	1.29238779484076	1.48600358639361
YJR125C	0.274954593741673	0.325915358127291	0.628536608289493	0.69517242313717	0.784007555913222	0.322155321466932	0.0705190663404884	0.15906955026863	0.35972333316451	0.489024017401343	0.382638228292637	0.719843305355693	0.47096070388219	0.597543328969295	0.444936855171535	0.00799586902120786	0.306142293192751	0.310891797165239	0.465806069601239	0.598326166982588	0.00986855443265674	0.41358365765831	0.354730840341813	0.361249571605699	0.524247136133179
YJR137C	0.240392342146522	0.406105595248982	0.574841955191147	0.610446598577962	0.878010747302423	0.534557519508018	0.774667175290448	0.57289604453313	0.720826912532602	1.03100145454262	0.193632168335412	0.476668617755787	0.594432264262118	0.758144148169662	0.885977171388595	-0.101162207558582	-0.0496243430484925	0.146161483281115	0.25688626458535	0.525898146340017	1.17728765472416	0.714817884889117	0.918783464720557	0.987394679768822	1.11272316604091
YJR139C	-0.0729957065299332	-0.0276455024123529	0.0796664936098739	-0.052542079910884	0.0310752775359471	0.227936500330341	0.242229274364165	0.301089158017103	0.329843610185025	0.369912794208046	-0.0726415498605016	0.218837393193731	0.262245641290893	0.373424777460348	0.398745026469694	0.0375157701830204	0.128087566685571	0.174391577896559	0.134601319661498	0.120943439690077	0.457288303163557	0.331158179853644	0.338936806639215	0.412957594568091	0.496278683087832
YJR143C	0.374552912397725	0.430937533490783	0.452439144400737	0.610170654026431	0.851318301217776	0.168821541011099	0.287088496602783	0.46452447537569	0.547844731929969	0.647660473917232	0.485897542936494	0.832948685464217	0.866075729294364	1.02067388870773	1.04420764861728	0.217693947572114	0.360436705117757	0.84479388334203	0.795034249523413	0.730140848393595	0.074599616560651	0.358912603282227	0.716939333589259	0.811973757393903	0.801477497963178
YJR144W	-0.272692082910993	-0.277359187970981	-0.165241660540084	-0.184695331762958	-0.195812366505839	-0.161602715941712	-0.347575905712005	-0.412926719915786	-0.583346762356104	-0.468274588994359	0.433809899056684	-0.176241992380704	-0.421700733591163	-0.393924555917514	-0.162167418719092	-0.935371399351901	-0.577391301268463	-0.605234674672483	-0.551854017185589	-0.428912062594307	-0.830106925028622	-0.262174258267134	-0.218384745084503	-0.695737403670674	-0.538696269521655
YJR148W	-0.344846836604166	-0.606267387561469	-0.564109687049599	-1.41534838804812	-1.0770679774201	2.23490222021712	1.92821963753905	2.02946523959761	1.78633649827679	0.231426230791997	-0.404278389577159	0.497909023532443	0.289217967446165	0.729178684614048	1.62793349137446	-0.0664527744792379	-0.683031117284101	-0.486124611630751	-0.426855236102294	0.968475645395819	-0.844936045690215	0.460881886742074	0.35080035163196	0.240408956007227	0.211192840707658
YJR152W	1.03693859594585	1.09735352263987	-0.589744201400544	0.315620031901946	-3.57036230205536	-4.2915783077765	-2.49779245959634	-2.50490261412165	-0.513098069137749	-3.63414958477263	3.84543197844369	3.64616916123489	2.63258340205188	0.898565116230441	2.47178997937146	-1.12122421718348	-0.68825381607166	0.0766382056928908	-0.436946835551691	-1.66268722127514	0.154650269599941	-0.283354258419097	-4.38669509647841	-0.757082378135569	0.648440297083496
YKL001C	0.847621673521835	1.23864708387109	1.18757916532539	1.18910390637748	1.48662852239231	1.43368589823362	1.59811195210702	1.44174480467594	1.59704341263384	1.68034642268153	1.04932868459959	1.04963723293997	1.25431885420463	1.60616509427649	1.4520280270962	0.121217871031884	0.0268310272629845	0.134921595337487	0.971457917949921	0.820359205233131	0.592489346182123	0.787006707968287	1.13040892473254	1.30517271926612	1.47788415056291
YKL006W	1.02358078812711	2.82284017283723	2.16151710964913	1.75178633167038	1.74193952391175	1.73557423832224	1.27215276840704	1.73726585481171	2.63394745546177	2.72106340412908	1.73163204421384	0.777474338789469	1.38854219568579	1.55433823459146	1.67101375063155	0.327125242686739	0.765868779588323	1.1029956046831	1.56344170628001	2.32932731214549	0.764475419093777	1.04137561788457	1.44933157686461	1.75412187033493	1.88287408025951
YKL007W	0.0683114980457152	-0.561430572300086	-0.0055804237359407	0.0086373409491677	-0.0724839123000157	0.155885792135224	-0.0921137118757889	-0.261375480052066	-0.136701077413938	-0.226066307803156	0.268759520776139	0.801340442688954	0.815796526515119	0.559420251576777	0.186292113133767	-0.0602144761883229	0.0693341188448469	-0.191691625179215	-0.271347559701874	-0.220923818923833	0.392341999199739	0.263224395732536	-0.106740219474063	-0.0803720135579921	0.177515914802995
YKL013C	0.257170631424003	0.174826152179038	0.124886832168105	-0.0252923033422144	-0.214227986549798	5.71990494219998	-0.138581767721231	4.05614434618343	-0.290138261900874	-0.269619415751223	-0.511236425102429	0.322955546999605	0.621880543078297	-0.0869375530232185	-0.110313731467965	-0.0752437395875499	0.0245628340697212	-0.077831094475552	-0.113906172571726	-0.353250440834939	0.256945629793193	-0.210394855679114	-0.0824491148560458	-0.596435821797608	-1.03971654594182
YKL016C	0.667832997801535	0.653360163247581	0.711822543871466	0.866614756332254	0.401581463112792	-0.791572702372092	-1.13149845050511	-1.66789620991526	-1.63955641891299	-1.36378911328981	-0.462708862558156	-0.604015752391954	-0.450689257353333	-0.895399916314247	-1.20337294215372	-0.0390793719477753	-0.0483903266375438	-0.0505966257458112	-0.432372521418338	-1.42194271121664	-0.287376792407173	-1.07320858539016	-1.51749478088331	-1.09120388752522	-0.984257552017772
YKL024C	-0.727179155945	-0.650704967184742	-0.724140111812054	-0.976982625395753	-0.91726853299174	-0.80248045858319	-0.688287384091234	-0.647969257275406	-0.522460550722462	-0.584564091953342	-1.46640746916525	-1.26982065137261	-1.16132157785044	-0.939072388413872	-0.762740141180341	0.019044587281291	0.033728966593993	0.151886624069613	-0.129032420678325	-0.606770581726055	0.0429613869563619	-0.571677900907311	-0.253011308731963	-0.555675619035491	-0.712743589124332
YKL029C	-1.99497777245766	-0.691403857046113	-1.24843008467054	-1.37302806393904	-0.792711540330922	1.18040249218326	0.911164374539189	1.16965626242083	1.06088541951369	0.461021790886269	-0.561091567373229	-0.603892330891202	-0.972358077118085	-0.196704614348098	0.454241234638375	-0.114363470957797	-0.601916275835094	-0.4265299723434	-0.0911527971479581	0.812592429891941	-0.557454983689644	0.401554806639341	0.458163761881083	0.67345695487802	0.807953993543696
YKL033W-A	-0.576559880093762	-0.562486407502944	-0.295366889724921	-0.748182022700635	-0.487932249983248	0.855368093626455	0.213969481078271	0.404002462970227	0.0205550841077387	-0.538565454574688	-0.616097338361111	-0.273550154134349	-0.22063755151942	-0.192811565672721	-0.31842139149419	-0.317690160512077	-0.126867920076894	-0.308585755844712	-0.202313218927561	0.129860468410802	-0.390266045279842	-0.429186390216239	-0.447089400284391	0.184488061157223	-0.269598681298418
YKL035W	0.109689492366027	-0.0965609851132938	-0.590124814188956	-0.485081846006984	-0.466361042672285	-1.14149599952445	-0.919183763911297	-1.2647180300791	-0.942577075364931	-0.663125148249553	0.0521974238847845	-0.277497766971734	-0.241847354157867	-0.64403013370297	-0.477794952336463	-0.389937286995866	-0.470885659464447	-0.530118777623584	-0.626012123115642	-1.06257054324741	0.556966417410864	0.380642592794323	-0.409671793606146	-0.433003969568226	-0.34898363003679
YKL054C	-0.94356244473709	-0.671129388996743	-0.522294494544736	-0.559833169978699	-0.591750545913083	-0.797031007259713	-0.431054169130112	-0.782043256312392	-0.429152492737077	-0.795319199549958	-0.153664036755298	-0.597894945847261	-0.0591063335186099	-0.552701529980589	-0.130791901679892	-0.493947811246558	-0.64463706582222	-0.710698548112529	-0.709703725255989	-0.626086698981984	-0.583226627978298	-0.926795494015384	-0.835933197975379	-1.07528225860919	-0.741522939347725
YKL056C	-1.1541265878015	-1.16899542863575	-1.1670845799219	-0.901122657620776	-0.686079490335772	-0.629594367394397	-0.66855575298531	-0.600352913483004	-0.556236989265306	-0.502629621326281	-0.536952958550978	-0.641985506911353	-0.417338666405185	-0.425212690682314	-0.542967291644723	0.0374097028381274	-0.075315622201245	-0.124996751472219	-0.19139940607392	-0.293693878447304	-0.902265685036927	-1.11952688820551	-0.740874122932923	-0.566689539829499	-0.621542784720086
YKL060C	-1.33277635796682	-1.53908215084294	-1.75652864117854	-1.96194622935853	-1.97866395684028	-1.16161230262051	-0.808278885425093	-0.931231375854298	-0.958255107818469	-0.949299451292788	-1.20089994125728	-1.56839399580901	-1.57015926148208	-1.36899845964966	-1.07995910594574	0.0159435554348479	-0.397171426927054	-0.420570510972842	-0.636229063341775	-0.765756196939882	-0.989633034370892	-1.07998599237828	-1.2195389664288	-1.04212821523949	-1.00773757123482
YKL065C	0.323174704275109	-0.0260938159899774	-0.149788540449829	-0.349090346980921	-0.51689249166765	-0.147501447747585	-0.126546814632557	-0.419468626817447	-0.538180776464485	-0.579690847359674	0.165337784435039	0.0754190591616759	0.165802081931339	-0.138572003489495	-0.309373327690353	0.0776719862187708	-0.0659344034118645	-0.168894524666956	-0.0909442137547288	-0.502146760458676	-0.100226796869399	-0.253019934759895	-0.575723312992895	-0.67345545910153	-0.504819551030571
YKL067W	-0.0588788428694974	-0.249104951822392	-0.0725242842103397	0.27301950446927	-0.436038190315465	-1.23217154065404	-1.40388341547456	-1.7162815441158	-1.51188368271368	-1.63565334079103	-0.509520128750047	-1.08031300925925	-1.19534308793035	-1.69233279737529	-1.49975054865943	0.0108232368723175	-0.433917503735781	-0.758266454090539	-1.03566948782568	-1.60551830588273	-0.724091659260052	-1.16763241412237	-1.61992272912233	-1.58534027922744	-1.55306505943396
YKL080W	-0.478237447253801	-0.41032367171644	-0.37989146008117	-0.335651408127666	-0.162188504925467	-0.16857321278971	0.090300444166046	0.0565043776151955	-0.00536941867060217	0.0508601943335429	0.0937331819081086	0.471133445368839	0.223801879253816	0.0470277959573022	0.128575749957679	0.132850072444154	0.344583154982752	0.253787695329345	0.293973646106215	0.208224038813922	0.259576567648351	0.127500992846681	-0.0923958894895919	0.116902744630268	0.108262226858089
YKL081W	-0.80335443252739	-0.617236269370893	-0.524383236104666	-0.423386695700481	-0.176548590806138	-0.543773731359596	-0.331900402449082	-0.271422217728525	-0.206747309809002	0.0888351566689084	-1.25030365457665	-0.944262152988568	-0.824457350219935	-0.353703548916907	-0.208597075981961	0.0557493197614631	-0.0940496769715028	-0.0210516485585808	0.0412377595569565	0.0354005135955896	-1.17152139381865	-0.542564418074799	-0.0176019620240517	-0.0446632565547532	-0.145834036202465
YKL085W	0.676786946482284	0.554241778741129	0.776653025477372	1.15961638703478	0.42136913561992	-0.900538855800642	-1.59790711654729	-1.93595705698855	-2.00909959629828	-2.0479450080352	-0.745020552820212	-1.35864921463036	-1.28476439466583	-1.81894634867741	-1.99325219407142	-0.153806237251514	-0.490780836908275	-0.85659394962547	-1.26509336875181	-1.88472307911217	-0.948930746608735	-1.43641173852718	-2.02757311312803	-1.97396405630854	-1.98838642689454
YKL094W	-6.11913632102489	0.100109419374563	0.0221858305494678	0.113771360954635	0.408975701165069	0.873168149687438	1.38255572705008	0.0886996933373827	-0.195734446436659	-0.330115772318923	0.716907151080396	0.472517165493613	0.278407211400349	-0.0743704685884522	0.527810012709904	-0.347355594408725	-0.000173994684625863	-0.0149226610870242	-0.103945781945486	-0.0261348969945429	0.44067509856946	0.451010939224078	0.209001236721926	0.0396090601281262	0.0169802251404816
YKL096W	-0.91642480146855	-0.820408001418191	-1.17118838413319	-0.781070985597366	-0.565664449543449	-0.226227434456646	-0.0405324551450825	-0.0887945548494847	-0.353689127761694	-0.203138319303983	-0.0392633652612893	-0.0191347515192431	-0.130152816122994	-0.469425945852025	-0.0399734752936729	0.114833977192784	0.464658953327524	0.249972397364306	0.0786439984873297	-0.103609770849025	-0.255495944423263	-0.24609299676787	-0.381543295137309	-0.158245008956422	1.73638562499479
YKL100C	1.00351306853098	0.833743126029864	0.466461027116128	0.232949751226938	-0.177569325887977	-3.84128976762178	-0.0760993604370854	-0.0491557447322985	-0.0756570215630307	0.0526274458955987	0.252432460635164	0.53016136716197	0.375404333205325	0.113034965570515	-0.080909371378285	-0.114778031962849	-0.310283591336849	0.0284060553086237	-0.210406314195083	-3.53393668133531	0.0309788389810582	0.0441725594807808	-3.63722819206201	-0.193576815199607	0.355515771095236
YKL103C	-1.34589487290285	-1.79671450287365	-1.83325469349426	-0.830186296996457	-0.977992632616864	-1.87507930809044	-0.556901693183154	-0.337409145346023	-0.70463059978661	-1.02677697368137	1.22947301203133	0.846626622594196	0.847096626360044	0.734369530058119	0.484259672442011	-0.170083643775578	-0.0291220487258382	-0.448511909726643	-0.611787025141709	-1.22659666818198	0.388833965665713	0.380805235892466	-0.21506064908273	-0.0302047454878068	0.0233798801798009
YKL104C	0.547052507351228	0.027409387184265	0.372062818063292	0.402403165615955	0.333752830341996	0.973910766963703	0.528768395778173	0.279781405109238	0.196791291626121	0.415534854313148	0.46873307852893	0.7115035593208	0.688540761020384	0.547764797916501	0.335239375009737	0.061698859119388	0.120880483038486	0.0211290038431605	0.196972646186665	0.488883088515429	0.774713658559835	0.335593322010622	0.325056481189195	0.340380682099925	0.687591451309279
YKL117W	0.257702699644579	0.106639686141378	0.0793437827530065	0.262059063040439	0.177589426420296	-0.819223803325926	-0.38240364868874	-0.392915655369129	0.015476454894686	-0.28814435489454	0.372499382685396	0.159724834983137	0.392286900763133	0.166452386320884	-0.0576036886387127	-0.0384782196091395	0.06867048438444	0.157326598838021	0.147237138956926	0.121530000605883	0.00226993573413181	0.0211772384691351	0.0279306906840803	0.0607655152169566	0.126253807597746
YKL120W	-0.505409530233321	-0.319193101588891	-0.462526408110142	-0.377323250248039	-0.102207468042329	4.09057767496277	3.47358311673201	3.23128702629405	3.01639044813836	1.77814830592301	-0.222815473899675	-0.387651026183785	0.0325196352230747	0.358414578700895	0.821322883257382	0.00400744766487781	0.383012633555264	0.388988110450701	0.767798932719586	0.991870795529994	-0.349347323993343	0.256032423709623	0.145395258297703	0.697896643864555	0.395547158578185
YKL126W	-0.15630593455022	-0.0781653457940689	0.40779193350807	0.663382095091565	0.825900628130842	-0.0904645914380545	0.202150708478743	0.0699124584584587	-0.464202798800867	0.300762408991409	-0.223159470235978	0.45433720181993	0.626946413289521	0.657990184143752	0.672062829620809	-0.50359439601781	-0.538964392677095	-0.199203379062334	-0.28100149294988	-0.26345917140695	0.58730582486217	0.308153562788782	0.318537598024374	0.133102838293662	-0.600367837313398
YKL127W	1.27336166684786	1.13755258910976	0.48999192663246	0.619712290311338	0.306341712535495	-0.809153779850897	-1.02154240051024	-1.09579165879359	-0.762664354839956	-0.658187035695112	1.02014934536396	0.415374412535705	0.309403409370445	-0.366755996531059	-0.26046756054181	-0.130609482208305	-0.153538508959058	-0.352984188660409	-0.242922463643094	0.304629162856413	0.836068156501044	0.567247641595522	-0.290062368763062	-0.455029869470198	-0.058777400987992
YKL142W	0.685737657379734	0.541084602684953	0.187359631242476	0.0575229648015757	-0.0115109241257817	-0.239193793229017	-0.260532779750569	-0.571055582284868	-0.476569974980845	-0.728477440366489	0.732524788119569	0.684813143765986	0.565231307542013	-0.0700129111992142	-0.306679947461169	-0.119014617511624	-0.260143596585054	-0.490668555446398	-0.429337571687174	-0.873364898427815	0.201480248781206	-0.100009475737873	-0.878346751182403	-0.604530391182097	-0.455421062434401
YKL145W	-0.121821779621066	-0.685084077197347	-0.427367291581413	-0.55916089952064	-0.0895627000237774	-0.35748224093454	0.264563203035795	-0.160669591737343	-0.114882532914438	-0.0971506011069472	0.0365828889532477	-0.17490228047882	0.673979044340312	0.0640090624485329	0.0663324994023656	0.0407050349902914	-0.334098004348523	-0.443151771744494	0.570330509415944	-0.304144451714831	-0.431486401350541	-0.0327691063122965	0.807107214882742	0.15248463300205	0.0562787898778863
YKL148C	1.15129976607907	1.52728618579233	1.55722984443332	1.5819456220243	1.10998557749911	-0.492979109678434	-1.0912378238179	-2.06295870695562	-0.420027486756732	-1.70435985774351	-0.0913061135443071	-0.430925876285897	-0.819570972985975	-1.47811096489456	-0.834840323826972	-0.124092813682499	-0.134735890825004	-0.33533058439921	-0.744528361346673	-1.75904604066182	-0.228597734518529	-1.24161890486772	-2.25240005360892	-1.21182580234893	-2.39027657274537
YKL150W	1.47177592146974	1.15512696335649	0.722444342136108	1.01586092866218	0.320391634677268	-0.149920384342066	-0.616655371512848	-1.03513298067995	-1.14487567918849	-1.16744383584994	0.84760746068522	0.0500838751487448	-0.306755216822268	-0.691403197819435	-0.499280740840577	-0.140078773962331	-0.228017692793294	-0.49153610938919	-0.579248413046533	-0.593977807584905	0.487127580601043	0.0345296687924901	-1.07427105193105	-0.7846762430567	-0.238390436601242
YKL151C	0.602067632561505	-0.732069452227198	-0.911025720168946	-1.61858162730253	-0.837423364670681	-0.595883193247336	-1.09290757570762	-1.68696546063322	-2.24729684315455	-2.19086825202506	1.07541498533501	-0.42530386795833	-0.832980988697809	-0.806804022314227	-0.297549506872335	-0.211360837728685	-0.624512649634237	-1.40116857249231	-0.807174733877644	-1.56286389387689	0.209862260762562	0.268294424810163	-0.206481155850674	-1.16200824515302	-0.736989002731673
YKL152C	-1.49088956816507	-1.81199943776184	-2.04959026534337	-1.91623657475693	-1.92536322074075	-1.17291852714336	-0.993867895515063	-0.844521505599248	-0.801828600022213	-0.979390501537145	-1.16130916600634	-1.44951588795595	-1.39506783490175	-1.29651816353881	-1.06427172935586	0.0100995320779349	-0.378637106908878	-0.454702404642045	-0.734300019984099	-0.816338132947759	-0.833357892825796	-0.971239981710146	-1.16386758118328	-1.01276210627763	-1.04790903778844
YKL157W	-0.0629298270541392	-0.357686593478968	-0.576193882954548	-0.788206686328482	-0.733597602397806	-0.30811660891335	-0.185358155902085	-0.312224430119116	-0.44211463326585	-0.449529872424404	0.408785533641175	0.571791226143887	0.621193755213765	0.266429420640515	-0.0662862069562153	-0.0260456350228189	-0.0873386398005128	-0.157042136779695	-0.349783160151622	-0.794729498592417	-0.21514589534573	-0.255684491216972	-0.270450600192788	-0.516436881084963	-0.202062553961932
YKL164C	1.52719881210996	0.939808115766672	0.725985662646742	0.995143231889342	0.907243614272628	1.27568108786361	-0.201989385269677	-0.331115003850893	0.0362786204154156	0.0287615674382852	2.00047620246075	1.38025078209984	1.18080506335547	0.890463719809086	0.919017831310976	0.252371321150244	0.534750560794145	0.533697159003764	0.571625423060835	0.289708365642767	1.23429721801246	0.2909425566577	0.32842766001618	0.0127715997515707	0.244225957081632
YKL180W	1.0011084678289	1.15190123614927	1.21141184335903	1.28937265890854	1.55169060153278	1.37282066352356	1.46397165132338	1.62065101623412	1.76497856670218	1.7834087423049	1.012002811906	1.0120759511216	1.14309774855283	1.4836689776507	1.56200797087294	0.14125687188024	0.678412875657359	0.951353883210823	1.39927125407877	1.81862535238754	0.392238184075879	0.946777410738506	1.271925027545	1.41112621928474	1.53764807912723
YKL181W	0.69088812363716	2.80210647792308	3.04935259919487	3.59754539499924	4.73365563466417	3.14121885713658	2.54385930039154	0.494467925112908	3.26759189415509	1.85830627503094	3.24783776648362	2.96003770304361	1.89343442814116	1.50340105225819	3.14221726534047	4.84658536635839	1.97305471580177	2.49216508237565	0.909638707300291	3.79174069623335	1.85338297277985	2.25742135060855	0.805262412749478	3.13450795568778	4.03555522564503
YKL182W	0.7012847042872	0.721493927147883	0.802024459086417	0.544340899196398	0.482434976028061	-0.453305319637894	-0.165292020959707	-0.120049995666229	-0.0747507074759438	0.132291044564727	-0.059044058526488	0.70874540354267	0.859976272414936	0.580280910279128	0.345002716243122	-0.00386836817636488	0.384090117571906	0.426585909174481	0.393115007470877	0.198537685481814	1.20688542781235	0.396496895855159	-0.0262276761737486	0.229835457899687	0.934320181022922
YKL192C	0.539257479420578	0.600847925693391	0.62359418814037	0.780877060276577	0.599630968054468	0.754530655150543	0.455308344349823	0.348159129750641	0.21740713266791	-0.0103692651799734	0.619929606967644	0.726974463473886	0.378452492899749	0.281191951300005	0.204864882562822	0.339209736694109	0.0896659394213788	0.249763753043406	0.20991068769231	0.355465991244408	0.13700390794724	0.0537898362931166	0.254328885335489	-0.305918307663536	0.28118758591906
YKL193C	0.0112167964279353	-0.173593949642786	-0.558533103686901	-1.1132240032935	-1.16347665632785	-0.653220072497841	-0.641105339150042	-1.11450234877023	-0.940609447728017	-1.0899524369865	0.176389051472209	-0.223887812680846	-0.338143636765443	-0.671431059023461	-0.766696215031474	-0.118684463736269	-0.334504103626906	-0.512234107909998	-0.724992061648747	-1.03007631037887	-0.678575007783506	-0.71390728177094	-1.00748493608533	-1.19440339149132	-0.89693776487667
